Symbol,Weight
NVDA,0.10315743897253168
META,0.10359294040714936
GOOGL,0.12051409880045143
MSFT,0.1014066497652103
AAPL,0.10941725932112599
AMZN,0.07038004907985057
TSLA,0.06517857510333339
JPM,0.06199884205119594
V,0.048435222940109865
UNH,0.05270272585897011
WMT,0.033208678107626954
JNJ,0.027566899479116863
PG,0.03780914586320341
DIS,0.03395835799170896
HD,0.030673116258415165
