Symbol,Weight
NVDA,0.11526593956152346
META,0.12279147945561315
GOOGL,0.10812262221700181
MSFT,0.12773062987769337
AAPL,0.09057540101565546
AMZN,0.054836420136938
TSLA,0.07080447210657587
JPM,0.06635882794761655
V,0.05153334347166651
UNH,0.06162868073581428
WMT,0.028162401563087313
JNJ,0.025386546589598536
PG,0.026532374338923657
DIS,0.018884415185519726
HD,0.03138644579677232
