Symbol,Weight
NVDA,0.1096761624941918
META,0.12596746049887425
GOOGL,0.12667418525267496
MSFT,0.09260234267013744
AAPL,0.09743628211437494
AMZN,0.05015217789354505
TSLA,0.052428075999339206
JPM,0.05992289209894313
V,0.0694998414717532
UNH,0.06405875549929205
WMT,0.03498752389128919
JNJ,0.030284300385203335
PG,0.02755182948640558
DIS,0.030647982466456832
HD,0.02811018777751905
