Symbol,Weight
NVDA,0.1266108585394462
META,0.12760529807493376
GOOGL,0.08950604775373504
MSFT,0.10472495722971144
AAPL,0.13078194112968017
AMZN,0.05898431801370049
TSLA,0.05415896188105475
JPM,0.06650927540983932
V,0.061351499522092644
UNH,0.052771972211452786
WMT,0.032723295809893825
JNJ,0.03261448964609557
PG,0.01734183972719349
DIS,0.023925417398230626
HD,0.02038982765293989
