Symbol,Weight
NVDA,0.11555556058329722
META,0.1201265904839571
GOOGL,0.10475480784973136
MSFT,0.11548561697016685
AAPL,0.09868802892511867
AMZN,0.07901215964465577
TSLA,0.05466771751564133
JPM,0.0668935766379722
V,0.04804354235818068
UNH,0.05143640202624108
WMT,0.02600962779538077
JNJ,0.018266667345410253
PG,0.030175990645321296
DIS,0.038645465471865204
HD,0.03223824574706016
