Symbol,Weight
NVDA,0.09955902874157799
META,0.11110399943655996
GOOGL,0.10897428074421531
MSFT,0.10792326794017891
AAPL,0.12960858544557882
AMZN,0.06803828474045423
TSLA,0.06870633204145944
JPM,0.06359176956463994
V,0.0496913734771472
UNH,0.057483889283587435
WMT,0.029716254933374948
JNJ,0.02323887755395029
PG,0.02921061218278779
DIS,0.020393125147433067
HD,0.03276031876705463
