Symbol,Weight
NVDA,0.09845857848224525
META,0.10077869826022591
GOOGL,0.10404790204587706
MSFT,0.10806350476248598
AAPL,0.13002566540941424
AMZN,0.06388907447759976
TSLA,0.06767765082191356
JPM,0.06665501955490175
V,0.06760654622839682
UNH,0.04640480391361659
WMT,0.032672332154532836
JNJ,0.02885684433243737
PG,0.01958431758935004
DIS,0.032965232589143856
HD,0.03231382937785899
