Symbol,Weight
NVDA,0.10499489808058722
META,0.1068006908873761
GOOGL,0.12847358984098042
MSFT,0.11721225285936741
AAPL,0.11328796928948111
AMZN,0.05260310719030206
TSLA,0.04741380263830937
JPM,0.0677532879836228
V,0.06826131479904544
UNH,0.07515086248248302
WMT,0.019817849248867155
JNJ,0.015215881609462125
PG,0.02113916546294232
DIS,0.029541449750541748
HD,0.032333877876631674
