Symbol,Weight
NVDA,0.13173183041437625
META,0.1029288731690272
GOOGL,0.11469286479234586
MSFT,0.09734180285727823
AAPL,0.12533696418610257
AMZN,0.06892782515661912
TSLA,0.0605013330952429
JPM,0.07270406193941338
V,0.05402467954746327
UNH,0.06091726494391448
WMT,0.03644251471005853
JNJ,0.020360932729350655
PG,0.017019856364165278
DIS,0.018059768546615163
HD,0.019009427548027105
