Symbol,Weight
NVDA,0.12279868342851742
META,0.11332404632660685
GOOGL,0.12102685341710571
MSFT,0.09652228125174186
AAPL,0.13091863262711326
AMZN,0.05871666699353933
TSLA,0.06998917489543609
JPM,0.044850926300996914
V,0.05098376196938695
UNH,0.07174376221825686
WMT,0.023359992495408263
JNJ,0.03051730757051678
PG,0.028657463509075994
DIS,0.020817711549659536
HD,0.01577273544663814
