Symbol,Weight
NVDA,0.10292351366290477
META,0.09031587215396827
GOOGL,0.11484042380520326
MSFT,0.12450193914071908
AAPL,0.11516472213193259
AMZN,0.0670216443178079
TSLA,0.06438772732191872
JPM,0.07172087010381242
V,0.0636637543218087
UNH,0.053293374241961136
WMT,0.01868649940468045
JNJ,0.016678337500413403
PG,0.03640971667834226
DIS,0.028522904598273134
HD,0.03186870061625393
