Symbol,Weight
NVDA,0.09813698573053208
META,0.10320767986268643
GOOGL,0.10476581311687905
MSFT,0.13756353800512652
AAPL,0.11496270006140123
AMZN,0.04846697929038315
TSLA,0.07611266908949939
JPM,0.06190785662444427
V,0.06067748433673613
UNH,0.0674649978907028
WMT,0.03365456919412958
JNJ,0.021860552782320415
PG,0.03328191602658586
DIS,0.017089682662470847
HD,0.020846575326102262
