Symbol,Weight
NVDA,0.11433883458102206
META,0.12368326906260506
GOOGL,0.10079043535120505
MSFT,0.10380909888584529
AAPL,0.12255807694784544
AMZN,0.05572861526364299
TSLA,0.062413508613861676
JPM,0.0555541244774531
V,0.06445070690101092
UNH,0.06706022647197545
WMT,0.020457585403623003
JNJ,0.02973060176801959
PG,0.028231967791679257
DIS,0.02135820566797668
HD,0.0298347428122344
