Symbol,Weight
NVDA,0.09858082773865155
META,0.09555436559998186
GOOGL,0.13153960854855623
MSFT,0.13456445031224468
AAPL,0.1117291798058081
AMZN,0.07045051099819034
TSLA,0.05294381162987946
JPM,0.06355543975663244
V,0.06743972980014791
UNH,0.0637587285793084
WMT,0.022740918904355478
JNJ,0.015316251497978425
PG,0.023385256597374903
DIS,0.018703615978097343
HD,0.029737304252792873
